grid_cons,pv_grid,battery_cons,lost_discharging,pv_battery,lost_charging,pv_cons,battery_usage,consumption_data,normalized_pv,EV_presence,ev_ev,ev_cons
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.536,0.0,1,0,0
0.408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.408,0.0,1,0,0
0.41600000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41600000000000004,0.0,1,0,0
0.47200000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47200000000000003,0.0,1,0,0
0.528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.528,0.0,1,0,0
0.5920000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5920000000000001,0.0,1,0,0
0.528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.528,0.0,1,0,0
0.504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.504,0.0,0,0,0
0.584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.584,0.0207378712871287,0,0,0
0.8079999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8079999999999999,0.0766902360387091,0,0,0
1.8319999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8319999999999999,0.129477357355501,0,0,0
0.05332868817816537,0.0,0.0,0.0,0.0,0.0,1.7866713118218347,0.0,1.84,0.219984721858281,0,0,0
1.808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.808,0.16205151593859102,0,0,0
0.7440000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7440000000000001,0.140233101561832,0,0,0
1.6480000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6480000000000001,0.0785109104964767,0,0,0
0.9440000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9440000000000001,0.0210917626405868,0,0,0
0.8079999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8079999999999999,0.0,0,0,0
1.1440000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1440000000000001,0.0,0,0,0
2.064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.064,0.0,0,0,0
1.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.44,0.0,1,0,0
1.456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.456,0.0,1,0,0
1.4080000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4080000000000001,0.0,1,0,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0
0.848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.848,0.0,1,0,0
0.496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,0.0,1,0,0
0.43200000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43200000000000005,0.0,1,0,0
0.5760000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5760000000000001,0.0,1,0,0
0.424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.424,0.0,1,0,0
0.43200000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43200000000000005,0.0,1,0,0
0.632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.632,0.0,1,0,0
0.616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.616,0.0,1,0,0
0.5920000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5920000000000001,0.0,0,0,0
0.7440000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7440000000000001,0.0347384108910891,0,0,0
1.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.008,0.0785897168504774,0,0,0
1.504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.504,0.11668991873751501,0,0,0
1.3119999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3119999999999998,0.136112929340593,0,0,0
1.056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.056,0.13819820089633497,0,0,0
0.9520000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9520000000000001,0.0934682642473076,0,0,0
0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.0637988570056617,0,0,0
0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.00943946215619753,0,0,0
0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0,0,0
0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.0,0,0,0
1.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.16,0.0,0,0,0
1.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.76,0.0,1,0,0
1.784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.784,0.0,1,0,0
0.968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.968,0.0,1,0,0
0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.0,1,0,0
0.9279999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9279999999999999,0.0,1,0,0
0.5920000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5920000000000001,0.0,1,0,0
0.47200000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47200000000000003,0.0,1,0,0
0.496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,0.0,1,0,0
0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,1,0,0
0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,1,0,0
0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,1,0,0
0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,1,0,0
0.624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.624,0.0,0,0,0
1.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.024,0.0273205841584158,0,0,0
0.8240000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8240000000000001,0.15268406905850102,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.728,0.0,0.728,0.259466625677731,0,0,0
0.03549276806550001,0.0,0.0,0.0,0.0,0.0,2.2525072319345,0.0,2.2880000000000003,0.277340982430399,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,1.264,0.0,1.264,0.23068240807309198,0,0,0
0.37995364747037924,0.0,0.0,0.0,0.0,0.0,1.9160463525296203,0.0,2.296,0.235914082875717,0,0,0
1.3119999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3119999999999998,0.15117920365231602,0,0,0
0.648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.648,0.0325756460442386,0,0,0
0.528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.528,0.0,0,0,0
1.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.016,0.0,0,0,0
2.496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.496,0.0,0,0,0
1.912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.912,0.0,1,0,0
1.168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.168,0.0,1,0,0
1.168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.168,0.0,1,0,0
1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.92,0.0,1,0,0
1.3359999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3359999999999999,0.0,1,0,0
0.5760000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5760000000000001,0.0,1,0,0
0.47200000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47200000000000003,0.0,1,0,0
0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,1,0,0
0.424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.424,0.0,1,0,0
0.504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.504,0.0,1,0,0
0.536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.536,0.0,1,0,0
0.488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.488,0.0,1,0,0
0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0,0,0
0.6559999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6559999999999999,0.0350562623762376,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.792,0.0,0.792,0.227935623131571,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.0,0.84,0.341319136509865,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,1.5519999999999998,0.0,1.5519999999999998,0.378425635782886,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.912,0.0,0.912,0.354960128994206,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.7440000000000001,0.0,0.7440000000000001,0.304806632878219,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.664,0.0,0.664,0.22037702749839702,0,0,0
1.056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.056,0.10423846483716302,0,0,0
0.9279999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9279999999999999,0.0,0,0,0
0.736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.736,0.0,0,0,0
0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.0,0,0,0
1.248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.248,0.0,1,0,0
0.9840000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9840000000000001,0.0,1,0,0
1.112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.112,0.0,1,0,0
1.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.24,0.0,1,0,0
1.064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.064,0.0,1,0,0
0.736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.736,0.0,1,0,0
0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,1,0,0
0.504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.504,0.0,1,0,0
0.41600000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41600000000000004,0.0,1,0,0
0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,1,0,0
0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,1,0,0
0.504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.504,0.0,1,0,0
0.496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,0.0,0,0,0
0.44799999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44799999999999995,0.0108836138613861,0,0,0
0.768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.768,0.0390359035879849,0,0,0
